chip_name,chipID,UTID,layer,stave,side,tb,module,face,asic,hybrid,asic_device,dcb_device,sol40_device,sol40_name,gbtx_device,tell40_device,tell40_link,pcie40_name,flavour,source_id,maraton_alias,maraton_rcm,maraton_channel,lvr_device,lvr_channel,caen_crate,caen_channel,hv_partition,sensor_polarity,chipRID,fstripR,mstripR,lstripR,Rchip,xflip,ym,xm,xc,salt,OLDsalt,OLDchipID,dpChip_mapping_ut,ASIC_index_mut,dpGBTx_mut,GBTx_frames_mut,TELL40_mut,Flavour_mut,TELL4_ link_mut,PCIe40_link_mut,Block_mut,lane,ASIC_mut,ASIC_ID_mut,Tell40_incon
UTbV_2AB_M1E.Chip1,3229,5795456,2,1,1,0,3,1,1,UTbV_2AB_M1E,UTbV_2AB_M1E.Chip1,UTb_AB1_DCB8,UTSOL40:utsol40_04/Link08,UTSOL014,UTb_AB1_DCB8.DataGbt_4,uatell40_091_1,2,UATEL091,2x5,0x2C52,MARATON_MAG_AB_8_1V2,uamatn05,AB2/U2,UTb_AB1P2_LVR23_1V2,2,uacaen01,08.003,4,1,481,61568,61632,61695,170.798,1,-0.5,1.5,1.6875,1,1,3225,UTbV_2AB_M1E.Chip1,5,UTb_AB1_DCB8.DataGbt_4,7-8-9-10-11,uatell40_091_1,2x5,2,6,5,2,1,5,0
UTbV_2AB_M1E.Chip2,3230,5795584,2,1,1,0,3,1,2,UTbV_2AB_M1E,UTbV_2AB_M1E.Chip2,UTb_AB1_DCB8,UTSOL40:utsol40_04/Link08,UTSOL014,UTb_AB1_DCB8.DataGbt_5,uatell40_091_1,3,UATEL091,2x5,0x2C52,MARATON_MAG_AB_8_1V2,uamatn05,AB2/U2,UTb_AB1P2_LVR23_1V2,2,uacaen01,08.003,4,1,513,65664,65728,65791,182.045,1,-0.5,1.5,1.8125,1,1,3226,UTbV_2AB_M1E.Chip2,6,UTb_AB1_DCB8.DataGbt_5,2-3-4-5-6,uatell40_091_1,2x5,3,7,6,3,0,6,0
UTbV_2AB_M1E.Chip3,3231,5795712,2,1,1,0,3,1,3,UTbV_2AB_M1E,UTbV_2AB_M1E.Chip3,UTb_AB1_DCB8,UTSOL40:utsol40_04/Link08,UTSOL014,UTb_AB1_DCB8.DataGbt_5,uatell40_091_1,3,UATEL091,2x5,0x2C52,MARATON_MAG_AB_8_1V2,uamatn05,AB2/U2,UTb_AB1P2_LVR23_1V2,2,uacaen01,08.003,4,1,557,71296,71360,71423,193.379,1,-0.5,1.5,1.9375,1,1,3227,UTbV_2AB_M1E.Chip3,7,UTb_AB1_DCB8.DataGbt_5,7-8-9-10-11,uatell40_091_1,2x5,3,7,7,3,1,7,0
UTbV_2AT_S1W.Chip0,3232,5796864,2,1,1,1,5,1,0,UTbV_2AT_S1W,UTbV_2AT_S1W.Chip0,UTb_AT1_DCB6,UTSOL40:utsol40_02/Link18,UTSOL012,UTb_AT1_DCB6.DataGbt_6,uatell40_063_1,0,UATEL063,4x3,0x2C64,MARATON_MAG_AT_8_1V2,uamatn01,AT1/U6,UTb_AT1P4_LVR21_1V2,5,uacaen01,02.004,5,1,637,81536,81600,81663,225.698,-1,1.5,1.5,1.9375,1,1,3236,UTbV_2AT_S1W.Chip0,0,UTb_AT1_DCB6.DataGbt_6,0-1-2,uatell40_063_1,4x3,0,12,0,0,0,0,0
UTbV_2AT_S1W.Chip1,3233,5796992,2,1,1,1,5,1,1,UTbV_2AT_S1W,UTbV_2AT_S1W.Chip1,UTb_AT1_DCB6,UTSOL40:utsol40_02/Link18,UTSOL012,UTb_AT1_DCB6.DataGbt_6,uatell40_063_1,0,UATEL063,4x3,0x2C64,MARATON_MAG_AT_8_1V2,uamatn01,AT1/U6,UTb_AT1P4_LVR21_1V2,5,uacaen01,02.004,5,1,621,79488,79552,79615,216.067,-1,1.5,1.5,1.8125,1,1,3237,UTbV_2AT_S1W.Chip1,1,UTb_AT1_DCB6.DataGbt_6,3/4/2005,uatell40_063_1,4x3,0,12,1,0,1,1,0
UTbV_2AT_S1W.Chip2,3234,5797120,2,1,1,1,5,1,2,UTbV_2AT_S1W,UTbV_2AT_S1W.Chip2,UTb_AT1_DCB6,UTSOL40:utsol40_02/Link18,UTSOL012,UTb_AT1_DCB6.DataGbt_6,uatell40_063_1,0,UATEL063,4x3,0x2C64,MARATON_MAG_AT_8_1V2,uamatn01,AT1/U6,UTb_AT1P4_LVR21_1V2,5,uacaen01,02.004,5,1,586,75008,75072,75135,206.681,-1,1.5,1.5,1.6875,1,1,3238,UTbV_2AT_S1W.Chip2,2,UTb_AT1_DCB6.DataGbt_6,6/7/2008,uatell40_063_1,4x3,0,12,2,0,2,2,0
UTbV_2AT_S1W.Chip3,3235,5797248,2,1,1,1,5,1,3,UTbV_2AT_S1W,UTbV_2AT_S1W.Chip3,UTb_AT1_DCB6,UTSOL40:utsol40_02/Link18,UTSOL012,UTb_AT1_DCB6.DataGbt_6,uatell40_063_1,0,UATEL063,4x3,0x2C64,MARATON_MAG_AT_8_1V2,uamatn01,AT1/U6,UTb_AT1P4_LVR21_1V2,5,uacaen01,02.004,5,1,561,71808,71872,71935,197.574,-1,1.5,1.5,1.5625,1,1,3239,UTbV_2AT_S1W.Chip3,3,UTb_AT1_DCB6.DataGbt_6,9/10/2011,uatell40_063_1,4x3,0,12,3,0,3,3,0
UTbV_2AT_S1E.Chip0,3236,5797376,2,1,1,1,5,1,0,UTbV_2AT_S1E,UTbV_2AT_S1E.Chip0,UTb_AT1_DCB1,UTSOL40:utsol40_02/Link13,UTSOL012,UTb_AT1_DCB1.DataGbt_5,uatell40_063_1,1,UATEL063,4x3,0x2C64,MARATON_MAG_AT_8_1V2,uamatn01,AT1/U6,UTb_AT1P4_LVR21_1V2,6,uacaen01,02.004,5,1,533,68224,68288,68351,188.731,-1,1.5,1.5,1.4375,1,1,3232,UTbV_2AT_S1E.Chip0,4,UTb_AT1_DCB1.DataGbt_5,0-1-2,uatell40_063_1,4x3,1,13,4,1,0,4,0
UTbV_2AT_S1E.Chip1,3237,5797504,2,1,1,1,5,1,1,UTbV_2AT_S1E,UTbV_2AT_S1E.Chip1,UTb_AT1_DCB1,UTSOL40:utsol40_02/Link13,UTSOL012,UTb_AT1_DCB1.DataGbt_5,uatell40_063_1,1,UATEL063,4x3,0x2C64,MARATON_MAG_AT_8_1V2,uamatn01,AT1/U6,UTb_AT1P4_LVR21_1V2,6,uacaen01,02.004,5,1,509,65152,65216,65279,180.313,-1,1.5,1.5,1.3125,1,1,3233,UTbV_2AT_S1E.Chip1,5,UTb_AT1_DCB1.DataGbt_5,3/4/2005,uatell40_063_1,4x3,1,13,5,1,1,5,0
UTbV_2AT_S1E.Chip2,3238,5797632,2,1,1,1,5,1,2,UTbV_2AT_S1E,UTbV_2AT_S1E.Chip2,UTb_AT1_DCB1,UTSOL40:utsol40_02/Link13,UTSOL012,UTb_AT1_DCB1.DataGbt_5,uatell40_063_1,1,UATEL063,4x3,0x2C64,MARATON_MAG_AT_8_1V2,uamatn01,AT1/U6,UTb_AT1P4_LVR21_1V2,6,uacaen01,02.004,5,1,485,62080,62144,62207,172.316,-1,1.5,1.5,1.1875,1,1,3234,UTbV_2AT_S1E.Chip2,6,UTb_AT1_DCB1.DataGbt_5,6/7/2008,uatell40_063_1,4x3,1,13,6,1,2,6,0
UTbV_2AT_S1E.Chip3,3239,5797760,2,1,1,1,5,1,3,UTbV_2AT_S1E,UTbV_2AT_S1E.Chip3,UTb_AT1_DCB1,UTSOL40:utsol40_02/Link13,UTSOL012,UTb_AT1_DCB1.DataGbt_5,uatell40_063_1,1,UATEL063,4x3,0x2C64,MARATON_MAG_AT_8_1V2,uamatn01,AT1/U6,UTb_AT1P4_LVR21_1V2,6,uacaen01,02.004,5,1,453,57984,58048,58111,164.802,-1,1.5,1.5,1.0625,1,1,3235,UTbV_2AT_S1E.Chip3,7,UTb_AT1_DCB1.DataGbt_5,9/10/2011,uatell40_063_1,4x3,1,13,7,1,3,7,0
UTbV_2AT_S2.Chip0,3240,5797888,2,1,1,1,6,1,0,UTbV_2AT_S2,UTbV_2AT_S2.Chip0,UTb_AT1_DCB7,UTSOL40:utsol40_02/Link19,UTSOL012,UTb_AT1_DCB7.DataGbt_6,uatell40_063_1,3,UATEL063,4x3,0x2C64,MARATON_MAG_AT_6_1V2,uamatn03,AT3/U1,UTb_AT2P7_LVR15_1V2,4,uacaen01,01.007,14,-1,1141,146048,146112,146175,368.107,-1,3.5,1.5,1.875,1,1,3240,UTbV_2AT_S2.Chip0,4,UTb_AT1_DCB7.DataGbt_6,0-1-2,uatell40_063_1,4x3,3,15,12,3,0,0,0
UTbV_2AT_S2.Chip1,3241,5798016,2,1,1,1,6,1,1,UTbV_2AT_S2,UTbV_2AT_S2.Chip1,UTb_AT1_DCB7,UTSOL40:utsol40_02/Link19,UTSOL012,UTb_AT1_DCB7.DataGbt_6,uatell40_063_1,3,UATEL063,4x3,0x2C64,MARATON_MAG_AT_6_1V2,uamatn03,AT3/U1,UTb_AT2P7_LVR15_1V2,4,uacaen01,01.007,14,-1,1101,140928,140992,141055,357.138,-1,3.5,1.5,1.625,1,1,3241,UTbV_2AT_S2.Chip1,5,UTb_AT1_DCB7.DataGbt_6,3/4/2005,uatell40_063_1,4x3,3,15,13,3,1,1,0
UTbV_2AT_S2.Chip2,3242,5798144,2,1,1,1,6,1,2,UTbV_2AT_S2,UTbV_2AT_S2.Chip2,UTb_AT1_DCB7,UTSOL40:utsol40_02/Link19,UTSOL012,UTb_AT1_DCB7.DataGbt_6,uatell40_063_1,3,UATEL063,4x3,0x2C64,MARATON_MAG_AT_6_1V2,uamatn03,AT3/U1,UTb_AT2P7_LVR15_1V2,4,uacaen01,01.007,14,-1,1065,136320,136384,136447,347.482,-1,3.5,1.5,1.375,1,1,3242,UTbV_2AT_S2.Chip2,6,UTb_AT1_DCB7.DataGbt_6,6/7/2008,uatell40_063_1,4x3,3,15,14,3,2,2,0
UTbV_2AT_S2.Chip3,3243,5798272,2,1,1,1,6,1,3,UTbV_2AT_S2,UTbV_2AT_S2.Chip3,UTb_AT1_DCB7,UTSOL40:utsol40_02/Link19,UTSOL012,UTb_AT1_DCB7.DataGbt_6,uatell40_063_1,3,UATEL063,4x3,0x2C64,MARATON_MAG_AT_6_1V2,uamatn03,AT3/U1,UTb_AT2P7_LVR15_1V2,4,uacaen01,01.007,14,-1,1005,128640,128704,128767,339.252,-1,3.5,1.5,1.125,1,1,3243,UTbV_2AT_S2.Chip3,7,UTb_AT1_DCB7.DataGbt_6,9/10/2011,uatell40_063_1,4x3,3,15,15,3,3,3,0
UTbV_2AT_S3.Chip0,3244,5798912,2,1,1,1,7,1,0,UTbV_2AT_S3,UTbV_2AT_S3.Chip0,UTb_AT1_DCB7,UTSOL40:utsol40_02/Link19,UTSOL012,UTb_AT1_DCB7.DataGbt_1,uatell40_063_1,5,UATEL063,4x3,0x2C64,MARATON_MAG_AT_5_1V2,uamatn03,AT3/U0,UTb_AT2P2_LVR13_1V2,3,uacaen01,01.010,17,-1,2027,259456,259520,259583,543.417,-1,5.5,1.5,1.875,0,0,3244,UTbV_2AT_S3.Chip0,0,UTb_AT1_DCB7.DataGbt_1,0-1-2,uatell40_063_1,4x3,5,17,20,5,0,0,0
UTbV_2AT_S3.Chip1,3245,5799040,2,1,1,1,7,1,1,UTbV_2AT_S3,UTbV_2AT_S3.Chip1,UTb_AT1_DCB7,UTSOL40:utsol40_02/Link19,UTSOL012,UTb_AT1_DCB7.DataGbt_1,uatell40_063_1,5,UATEL063,4x3,0x2C64,MARATON_MAG_AT_5_1V2,uamatn03,AT3/U0,UTb_AT2P2_LVR13_1V2,3,uacaen01,01.010,17,-1,1971,252288,252352,252415,536.046,-1,5.5,1.5,1.625,0,0,3245,UTbV_2AT_S3.Chip1,1,UTb_AT1_DCB7.DataGbt_1,3/4/2005,uatell40_063_1,4x3,5,17,21,5,1,1,0
UTbV_2AT_S3.Chip2,3246,5799168,2,1,1,1,7,1,2,UTbV_2AT_S3,UTbV_2AT_S3.Chip2,UTb_AT1_DCB7,UTSOL40:utsol40_02/Link19,UTSOL012,UTb_AT1_DCB7.DataGbt_1,uatell40_063_1,5,UATEL063,4x3,0x2C64,MARATON_MAG_AT_5_1V2,uamatn03,AT3/U0,UTb_AT2P2_LVR13_1V2,3,uacaen01,01.010,17,-1,1933,247424,247488,247551,529.662,-1,5.5,1.5,1.375,0,0,3246,UTbV_2AT_S3.Chip2,2,UTb_AT1_DCB7.DataGbt_1,6/7/2008,uatell40_063_1,4x3,5,17,22,5,2,2,0
UTbV_2AT_S3.Chip3,3247,5799296,2,1,1,1,7,1,3,UTbV_2AT_S3,UTbV_2AT_S3.Chip3,UTb_AT1_DCB7,UTSOL40:utsol40_02/Link19,UTSOL012,UTb_AT1_DCB7.DataGbt_1,uatell40_063_1,5,UATEL063,4x3,0x2C64,MARATON_MAG_AT_5_1V2,uamatn03,AT3/U0,UTb_AT2P2_LVR13_1V2,3,uacaen01,01.010,17,-1,1865,238720,238784,238847,524.299,-1,5.5,1.5,1.125,0,0,3247,UTbV_2AT_S3.Chip3,3,UTb_AT1_DCB7.DataGbt_1,9/10/2011,uatell40_063_1,4x3,5,17,23,5,3,3,0
UTbV_3AB_S3.Chip0,3248,5799936,2,2,1,0,0,0,0,UTbV_3AB_S3,UTbV_3AB_S3.Chip0,UTb_AB1_DCB11,UTSOL40:utsol40_04/Link11,UTSOL014,UTb_AB1_DCB11.DataGbt_2,uatell40_061_1,4,UATEL061,4x3,0x2C57,MARATON_MAG_AB_5_1V2,uamatn05,AB2/U1,UTb_AB2P2_LVR13_1V2,4,uacaen01,07.010,17,-1,2412,308736,308800,308863,611.607,-1,-5.5,2.5,2.875,0,0,3248,UTbV_3AB_S3.Chip0,0,UTb_AB1_DCB11.DataGbt_2,0-1-2,uatell40_061_1,4x3,4,16,16,4,0,0,0
UTbV_3AB_S3.Chip1,3249,5800064,2,2,1,0,0,0,1,UTbV_3AB_S3,UTbV_3AB_S3.Chip1,UTb_AB1_DCB11,UTSOL40:utsol40_04/Link11,UTSOL014,UTb_AB1_DCB11.DataGbt_2,uatell40_061_1,4,UATEL061,4x3,0x2C57,MARATON_MAG_AB_5_1V2,uamatn05,AB2/U1,UTb_AB2P2_LVR13_1V2,4,uacaen01,07.010,17,-1,2359,301952,302016,302079,601.234,-1,-5.5,2.5,2.625,0,0,3249,UTbV_3AB_S3.Chip1,1,UTb_AB1_DCB11.DataGbt_2,3/4/2005,uatell40_061_1,4x3,4,16,17,4,1,1,0
UTbV_3AB_S3.Chip2,3250,5800192,2,2,1,0,0,0,2,UTbV_3AB_S3,UTbV_3AB_S3.Chip2,UTb_AB1_DCB11,UTSOL40:utsol40_04/Link11,UTSOL014,UTb_AB1_DCB11.DataGbt_2,uatell40_061_1,4,UATEL061,4x3,0x2C57,MARATON_MAG_AB_5_1V2,uamatn05,AB2/U1,UTb_AB2P2_LVR13_1V2,4,uacaen01,07.010,17,-1,2317,296576,296640,296703,591.654,-1,-5.5,2.5,2.375,0,0,3250,UTbV_3AB_S3.Chip2,2,UTb_AB1_DCB11.DataGbt_2,6/7/2008,uatell40_061_1,4x3,4,16,18,4,2,2,0
UTbV_3AB_S3.Chip3,3251,5800320,2,2,1,0,0,0,3,UTbV_3AB_S3,UTbV_3AB_S3.Chip3,UTb_AB1_DCB11,UTSOL40:utsol40_04/Link11,UTSOL014,UTb_AB1_DCB11.DataGbt_2,uatell40_061_1,4,UATEL061,4x3,0x2C57,MARATON_MAG_AB_5_1V2,uamatn05,AB2/U1,UTb_AB2P2_LVR13_1V2,4,uacaen01,07.010,17,-1,2261,289408,289472,289535,582.904,-1,-5.5,2.5,2.125,0,0,3251,UTbV_3AB_S3.Chip3,3,UTb_AB1_DCB11.DataGbt_2,9/10/2011,uatell40_061_1,4x3,4,16,19,4,3,3,0
UTbV_3AB_S2.Chip0,3252,5800960,2,2,1,0,1,0,0,UTbV_3AB_S2,UTbV_3AB_S2.Chip0,UTb_AB1_DCB11,UTSOL40:utsol40_04/Link11,UTSOL014,UTb_AB1_DCB11.DataGbt_1,uatell40_061_1,2,UATEL061,4x3,0x2C57,MARATON_MAG_AB_6_1V2,uamatn04,AB1/U5,UTb_AB2P7_LVR15_1V2,7,uacaen01,07.008,15,-1,1517,194176,194240,194303,448.95,-1,-3.5,2.5,2.875,0,0,3252,UTbV_3AB_S2.Chip0,4,UTb_AB1_DCB11.DataGbt_1,0-1-2,uatell40_061_1,4x3,2,14,8,2,0,0,0
UTbV_3AB_S2.Chip1,3253,5801088,2,2,1,0,1,0,1,UTbV_3AB_S2,UTbV_3AB_S2.Chip1,UTb_AB1_DCB11,UTSOL40:utsol40_04/Link11,UTSOL014,UTb_AB1_DCB11.DataGbt_1,uatell40_061_1,2,UATEL061,4x3,0x2C57,MARATON_MAG_AB_6_1V2,uamatn04,AB1/U5,UTb_AB2P7_LVR15_1V2,7,uacaen01,07.008,15,-1,1431,183168,183232,183295,434.713,-1,-3.5,2.5,2.625,0,0,3253,UTbV_3AB_S2.Chip1,5,UTb_AB1_DCB11.DataGbt_1,3/4/2005,uatell40_061_1,4x3,2,14,9,2,1,1,0
UTbV_3AB_S2.Chip2,3254,5801216,2,2,1,0,1,0,2,UTbV_3AB_S2,UTbV_3AB_S2.Chip2,UTb_AB1_DCB11,UTSOL40:utsol40_04/Link11,UTSOL014,UTb_AB1_DCB11.DataGbt_1,uatell40_061_1,2,UATEL061,4x3,0x2C57,MARATON_MAG_AB_6_1V2,uamatn04,AB1/U5,UTb_AB2P7_LVR15_1V2,7,uacaen01,07.008,15,-1,1339,171392,171456,171519,421.363,-1,-3.5,2.5,2.375,0,0,3254,UTbV_3AB_S2.Chip2,6,UTb_AB1_DCB11.DataGbt_1,6/7/2008,uatell40_061_1,4x3,2,14,10,2,2,2,0
UTbV_3AB_S2.Chip3,3255,5801344,2,2,1,0,1,0,3,UTbV_3AB_S2,UTbV_3AB_S2.Chip3,UTb_AB1_DCB11,UTSOL40:utsol40_04/Link11,UTSOL014,UTb_AB1_DCB11.DataGbt_1,uatell40_061_1,2,UATEL061,4x3,0x2C57,MARATON_MAG_AB_6_1V2,uamatn04,AB1/U5,UTb_AB2P7_LVR15_1V2,7,uacaen01,07.008,15,-1,1299,166272,166336,166399,408.988,-1,-3.5,2.5,2.125,0,0,3255,UTbV_3AB_S2.Chip3,7,UTb_AB1_DCB11.DataGbt_1,9/10/2011,uatell40_061_1,4x3,2,14,11,2,3,3,0
UTbV_3AB_S1.Chip0,3256,5801984,2,2,1,0,2,0,0,UTbV_3AB_S1,UTbV_3AB_S1.Chip0,UTb_AB1_DCB11,UTSOL40:utsol40_04/Link11,UTSOL014,UTb_AB1_DCB11.DataGbt_6,uatell40_061_1,0,UATEL061,4x3,0x2C57,MARATON_MAG_AB_7_1V2,uamatn04,AB1/U4,UTb_AB1P7_LVR18_1V2,1,uacaen01,08.009,10,-1,931,119168,119232,119295,319.624,-1,-1.5,2.5,2.875,0,0,3256,UTbV_3AB_S1.Chip0,0,UTb_AB1_DCB11.DataGbt_6,0-1-2,uatell40_061_1,4x3,0,12,0,0,0,0,0
UTbV_3AB_S1.Chip1,3257,5802112,2,2,1,0,2,0,1,UTbV_3AB_S1,UTbV_3AB_S1.Chip1,UTb_AB1_DCB11,UTSOL40:utsol40_04/Link11,UTSOL014,UTb_AB1_DCB11.DataGbt_6,uatell40_061_1,0,UATEL061,4x3,0x2C57,MARATON_MAG_AB_7_1V2,uamatn04,AB1/U4,UTb_AB1P7_LVR18_1V2,1,uacaen01,08.009,10,-1,884,113152,113216,113279,299.295,-1,-1.5,2.5,2.625,0,0,3257,UTbV_3AB_S1.Chip1,1,UTb_AB1_DCB11.DataGbt_6,3/4/2005,uatell40_061_1,4x3,0,12,1,0,1,1,0
UTbV_3AB_S1.Chip2,3258,5802240,2,2,1,0,2,0,2,UTbV_3AB_S1,UTbV_3AB_S1.Chip2,UTb_AB1_DCB11,UTSOL40:utsol40_04/Link11,UTSOL014,UTb_AB1_DCB11.DataGbt_6,uatell40_061_1,0,UATEL061,4x3,0x2C57,MARATON_MAG_AB_7_1V2,uamatn04,AB1/U4,UTb_AB1P7_LVR18_1V2,1,uacaen01,08.009,10,-1,831,106368,106432,106495,279.55,-1,-1.5,2.5,2.375,0,0,3258,UTbV_3AB_S1.Chip2,2,UTb_AB1_DCB11.DataGbt_6,6/7/2008,uatell40_061_1,4x3,0,12,2,0,2,2,0
UTbV_3AB_S1.Chip3,3259,5802368,2,2,1,0,2,0,3,UTbV_3AB_S1,UTbV_3AB_S1.Chip3,UTb_AB1_DCB11,UTSOL40:utsol40_04/Link11,UTSOL014,UTb_AB1_DCB11.DataGbt_6,uatell40_061_1,0,UATEL061,4x3,0x2C57,MARATON_MAG_AB_7_1V2,uamatn04,AB1/U4,UTb_AB1P7_LVR18_1V2,1,uacaen01,08.009,10,-1,775,99200,99264,99327,260.522,-1,-1.5,2.5,2.125,0,0,3259,UTbV_3AB_S1.Chip3,3,UTb_AB1_DCB11.DataGbt_6,9/10/2011,uatell40_061_1,4x3,0,12,3,0,3,3,0
UTbV_3AT_M1.Chip0,3260,5804032,2,2,1,1,4,0,0,UTbV_3AT_M1,UTbV_3AT_M1.Chip0,UTb_AT1_DCB7,UTSOL40:utsol40_02/Link19,UTSOL012,UTb_AT1_DCB7.DataGbt_4,uatell40_073_1,3,UATEL073,2x4,0x2C62,MARATON_MAG_AT_8_1V2,uamatn01,AT1/U6,UTb_AT1P2_LVR23_1V2,5,uacaen01,02.005,6,-1,579,74112,74176,74239,203.962,1,0.5,2.5,2.125,0,0,3260,UTbV_3AT_M1.Chip0,0,UTb_AT1_DCB7.DataGbt_4,3-4-5-6,uatell40_073_1,2x4,3,8,6,3,0,0,0
UTbV_3AT_M1.Chip1,3261,5804160,2,2,1,1,4,0,1,UTbV_3AT_M1,UTbV_3AT_M1.Chip1,UTb_AT1_DCB7,UTSOL40:utsol40_02/Link19,UTSOL012,UTb_AT1_DCB7.DataGbt_4,uatell40_073_1,3,UATEL073,2x4,0x2C62,MARATON_MAG_AT_8_1V2,uamatn01,AT1/U6,UTb_AT1P2_LVR23_1V2,5,uacaen01,02.005,6,-1,643,82304,82368,82431,227.772,1,0.5,2.5,2.375,0,0,3261,UTbV_3AT_M1.Chip1,1,UTb_AT1_DCB7.DataGbt_4,8-9-10-11,uatell40_073_1,2x4,3,8,7,3,1,1,0
UTbV_3AT_M1.Chip2,3262,5804288,2,2,1,1,4,0,2,UTbV_3AT_M1,UTbV_3AT_M1.Chip2,UTb_AT1_DCB7,UTSOL40:utsol40_02/Link19,UTSOL012,UTb_AT1_DCB7.DataGbt_5,uatell40_073_1,4,UATEL073,2x4,0x2C62,MARATON_MAG_AT_8_1V2,uamatn01,AT1/U6,UTb_AT1P2_LVR23_1V2,5,uacaen01,02.005,6,-1,739,94592,94656,94719,251.619,1,0.5,2.5,2.625,0,0,3262,UTbV_3AT_M1.Chip2,2,UTb_AT1_DCB7.DataGbt_5,3-4-5-6,uatell40_073_1,2x4,4,9,8,4,0,2,0
UTbV_3AT_M1.Chip3,3263,5804416,2,2,1,1,4,0,3,UTbV_3AT_M1,UTbV_3AT_M1.Chip3,UTb_AT1_DCB7,UTSOL40:utsol40_02/Link19,UTSOL012,UTb_AT1_DCB7.DataGbt_5,uatell40_073_1,4,UATEL073,2x4,0x2C62,MARATON_MAG_AT_8_1V2,uamatn01,AT1/U6,UTb_AT1P2_LVR23_1V2,5,uacaen01,02.005,6,-1,815,104320,104384,104447,275.492,1,0.5,2.5,2.875,0,0,3263,UTbV_3AT_M1.Chip3,3,UTb_AT1_DCB7.DataGbt_5,8-9-10-11,uatell40_073_1,2x4,4,9,9,4,1,3,0
UTbV_3AT_M2.Chip0,3264,5805056,2,2,1,1,5,0,0,UTbV_3AT_M2,UTbV_3AT_M2.Chip0,UTb_AT1_DCB10,UTSOL40:utsol40_02/Link22,UTSOL012,UTb_AT1_DCB10.DataGbt_3,uatell40_051_1,1,UATEL051,4x3,0x2C65,MARATON_MAG_AT_7_1V2,uamatn03,AT3/U7,UTb_AT1P7_LVR18_1V2,2,uacaen01,02.010,11,-1,869,111232,111296,111359,297.507,1,2.5,2.5,2.125,0,0,3264,UTbV_3AT_M2.Chip0,4,UTb_AT1_DCB10.DataGbt_3,0-1-2,uatell40_051_1,4x3,1,13,4,1,0,0,0
UTbV_3AT_M2.Chip1,3265,5805184,2,2,1,1,5,0,1,UTbV_3AT_M2,UTbV_3AT_M2.Chip1,UTb_AT1_DCB10,UTSOL40:utsol40_02/Link22,UTSOL012,UTb_AT1_DCB10.DataGbt_3,uatell40_051_1,1,UATEL051,4x3,0x2C65,MARATON_MAG_AT_7_1V2,uamatn03,AT3/U7,UTb_AT1P7_LVR18_1V2,2,uacaen01,02.010,11,-1,923,118144,118208,118271,314.304,1,2.5,2.5,2.375,0,0,3265,UTbV_3AT_M2.Chip1,5,UTb_AT1_DCB10.DataGbt_3,3/4/2005,uatell40_051_1,4x3,1,13,5,1,1,1,0
UTbV_3AT_M2.Chip2,3266,5805312,2,2,1,1,5,0,2,UTbV_3AT_M2,UTbV_3AT_M2.Chip2,UTb_AT1_DCB10,UTSOL40:utsol40_02/Link22,UTSOL012,UTb_AT1_DCB10.DataGbt_3,uatell40_051_1,1,UATEL051,4x3,0x2C65,MARATON_MAG_AT_7_1V2,uamatn03,AT3/U7,UTb_AT1P7_LVR18_1V2,2,uacaen01,02.010,11,-1,971,124288,124352,124415,331.987,1,2.5,2.5,2.625,0,0,3266,UTbV_3AT_M2.Chip2,6,UTb_AT1_DCB10.DataGbt_3,6/7/2008,uatell40_051_1,4x3,1,13,6,1,2,2,0
UTbV_3AT_M2.Chip3,3267,5805440,2,2,1,1,5,0,3,UTbV_3AT_M2,UTbV_3AT_M2.Chip3,UTb_AT1_DCB10,UTSOL40:utsol40_02/Link22,UTSOL012,UTb_AT1_DCB10.DataGbt_3,uatell40_051_1,1,UATEL051,4x3,0x2C65,MARATON_MAG_AT_7_1V2,uamatn03,AT3/U7,UTb_AT1P7_LVR18_1V2,2,uacaen01,02.010,11,-1,1075,137600,137664,137727,350.424,1,2.5,2.5,2.875,0,0,3267,UTbV_3AT_M2.Chip3,7,UTb_AT1_DCB10.DataGbt_3,9/10/2011,uatell40_051_1,4x3,1,13,7,1,3,3,0
UTbV_3AT_M3.Chip0,3268,5806080,2,2,1,1,6,0,0,UTbV_3AT_M3,UTbV_3AT_M3.Chip0,UTb_AT1_DCB10,UTSOL40:utsol40_02/Link22,UTSOL012,UTb_AT1_DCB10.DataGbt_4,uatell40_051_1,3,UATEL051,4x3,0x2C65,MARATON_MAG_AT_6_1V2,uamatn03,AT3/U1,UTb_AT2P7_LVR15_1V2,5,uacaen01,01.008,15,-1,1549,198272,198336,198399,456.655,1,4.5,2.5,2.125,0,0,3268,UTbV_3AT_M3.Chip0,0,UTb_AT1_DCB10.DataGbt_4,0-1-2,uatell40_051_1,4x3,3,15,12,3,0,0,0
UTbV_3AT_M3.Chip1,3269,5806208,2,2,1,1,6,0,1,UTbV_3AT_M3,UTbV_3AT_M3.Chip1,UTb_AT1_DCB10,UTSOL40:utsol40_02/Link22,UTSOL012,UTb_AT1_DCB10.DataGbt_4,uatell40_051_1,3,UATEL051,4x3,0x2C65,MARATON_MAG_AT_6_1V2,uamatn03,AT3/U1,UTb_AT2P7_LVR15_1V2,5,uacaen01,01.008,15,-1,1615,206720,206784,206847,467.771,1,4.5,2.5,2.375,0,0,3269,UTbV_3AT_M3.Chip1,1,UTb_AT1_DCB10.DataGbt_4,3/4/2005,uatell40_051_1,4x3,3,15,13,3,1,1,0
